140,6,チーム活動の振り返り、個人のリーダシップの相互フィードバック
140,7,課題解決策のアイデア出し（グループワーク）
140,8,課題解決策の精査、相互評価（グループワーク）
140,9,チーム活動の振り返り、個人のリーダシップの相互フィードバック
140,10,課題解決策の再度発表（グループワーク）
140,11,チーム活動の振り返り、個人のリーダシップの相互フィードバック
140,12,クラス内でチームの成果発表
140,13,チーム活動の振り返り
140,14,リーダシップの振り返り
141,1,自分のからだについて考える
141,2,ピラティス＆ヨガベーシックプログラム1：ヨガとは＆ピラティスとは
141,3,ベーシックプログラム1：腹式＆全身呼吸
141,4,ベーシックプログラム1：柔軟性について
141,5,ベーシックプログラム1：姿勢について1
141,6,ベーシックプログラム1：姿勢について2
141,7,ピラティス＆ヨガベーシックプログラム2：バランスをとることについて1
141,8,エアロビックダンス＆ベーシックプログラム2：有酸素運動について
141,9,エアロビックダンス＆ピラティス on バランスボール：バランスをとることについて2
141,10,エアロビックダンス＆バランスボール
141,11,エアロビックダンス＆バランスボール
141,12,体力向上についてのプログラム作成について
141,13,DVDの利用について
141,14,レポート提出＆まとめ
142,1,自分のからだについて考える
142,2,ピラティス＆ヨガベーシックプログラム1：ヨガとは＆ピラティスとは
142,3,ベーシックプログラム1：腹式＆全身呼吸
142,4,ベーシックプログラム1：柔軟性について
142,5,ベーシックプログラム1：姿勢について1
142,6,ベーシックプログラム1：姿勢について2
142,7,ピラティス＆ヨガベーシックプログラム2：バランスをとることについて1
142,8,エアロビックダンス＆ベーシックプログラム2：有酸素運動について
142,9,エアロビックダンス＆ピラティス on バランスボール：バランスをとることについて2
142,10,エアロビックダンス＆バランスボール
142,11,エアロビックダンス＆バランスボール
142,12,体力向上についてのプログラム作成について
142,13,DVDの利用について
142,14,レポート提出＆まとめ
143,1,ガイダンス（スポーツアニメに見る文化性）
143,2,スポーツの概念史
143,3,体育の概念史
143,4,キリスト教と身体・体育・スポーツ
143,5,日本人初のオリンピアン　金栗四三
143,6,日本人初のメダリスト　熊谷一彌
143,7,映画にみるスポーツ（１）
143,8,映画にみるスポーツ（２）
143,9,スポーツとテロ
143,10,スポーツと民族問題
143,11,スポーツ選手の社会貢献
143,12,2020年東京五輪
143,13,スポーツとマスメディア
143,14,文化としてのスポーツとは？
144,1,自己紹介，チーム編成，ボールを使ったレクリエーション
144,2,キャッチボールの基礎とキャッチボールゲーム
144,3,バッティングの基礎と応用
144,4,スローピットとファーストピッチ
144,5,スローピッチゲーム体験
144,6,ファーストピッチゲーム体験
144,7,バント・バスターゲームおよびソフトボールオフィシャルルールの理解
144,8,スローピッチリーグ戦①
144,9,スローピッチリーグ戦②
144,10,スローピッチリーグ戦③
144,11,チーム練習（シート打撃・シートノック）
144,12,ファーストピッチゲーム
144,13,ファーストピッチゲーム
144,14,学校体育ソフトボール体験
145,1,10分程度，以下に示した内容について講習を行った後に実技に入る。¥n1．トレーニングの原理・原則
145,2,10分程度，以下に示した内容について講習を行った後に実技に入る。¥n1．筋の構造，種類，特性
145,3,10分程度，以下に示した内容について講習を行った後に実技に入る。¥n1．筋肥大のためのトレーニング
145,4,10分程度，以下に示した内容について講習を行った後に実技に入る。¥n1．最大筋力向上のためのトレーニング
145,5,10分程度，以下に示した内容について講習を行った後に実技に入る。¥n1．筋パワー向上のためのトレーニング
145,6,10分程度，以下に示した内容について講習を行った後に実技に入る。¥n1．筋持久力向上のためのトレーニング
145,7,10分程度，以下に示した内容について講習を行った後に実技に入る。¥n1．スタビリティートレーニング
145,8,10分程度，以下に示した内容について講習を行った後に実技に入る。¥n1．チューブエクササイズ
145,9,10分程度，以下に示した内容について講習を行った後に実技に入る。¥n1．股関節トレーニング
145,10,10分程度，以下に示した内容について講習を行った後に実技に入る。¥n1．バランスボールエクササイズ
145,11,10分程度，以下に示した内容について講習を行った後に実技に入る。¥n1．その他のトレーニング
145,12,各自トレーニング
145,13,各自トレーニング
145,14,各自トレーニング
146,1,ガイダンス，受講ルールの説明
146,2,送球マシーンを用いた練習，ショートラリー
146,3,送球マシーンを用いた練習，フォアハンドストローク
146,4,送球マシーンを用いた練習，バックハンドストローク
146,5,送球マシーンを用いた練習，ボレー，ミニゲーム
146,6,送球マシーンを用いた練習，サービス，スマッシュ
146,7,送球マシーンを用いた練習，ハーフコートでのシングルスゲーム
146,8,送球マシーンを用いた練習，3人対3人のゲーム
146,9,ダブルスゲームの戦術
146,10,シングルスゲームの戦術
146,11,ダブルスのチャンピオンゲーム（1），歴史
146,12,ダブルスのチャンピオンゲーム（2），ルール
146,13,ダブルスのチャンピオンゲーム（3），マナー
146,14,ダブルスのチャンピオンゲーム（4），まとめ
147,1,以下の内容を授業前半に行った後，ゲームに入る。¥n１）ボール慣れのためのドリル
147,2,以下の内容を授業前半に行った後，ゲームに入る。¥n１）パス（フォーム確認）
147,3,以下の内容を授業前半に行った後，ゲームに入る。¥n１）対人パス（オーバー＆アンダー）
147,4,以下の内容を授業前半に行った後，ゲームに入る。¥n１）対人パス（ビジョントレーニング）
147,5,以下の内容を授業前半に行った後，ゲームに入る。¥n１）対人レシーブ（強打＆軟打）
147,6,以下の内容を授業前半に行った後，ゲームに入る。¥n１）トス＆スパイク
147,7,以下の内容を授業前半に行った後，ゲームに入る。¥n１）サーブ＆サーブレシーブ
147,8,以下の内容を授業前半に行った後，ゲームに入る。¥n１）３対３のミニゲーム
147,9,以下の内容を授業前半に行った後，ゲームに入る。¥n１）ブロック
147,10,ゲーム中心
147,11,ゲーム中心
147,12,ゲーム中心
147,13,ゲーム中心
147,14,ゲーム中心
148,1,イントロダクション：「コーヒー」から見る世界の経済格差
148,2,大西洋三角貿易と資本主義
148,3,ブロック経済と世界大戦
148,4,ブレトンウッズ体制と南北問題
148,5,IMF・世界銀行による独裁者支援
148,6,日米経済摩擦とバブル経済
148,7,冷戦体制の崩壊と東アジア国際分業体制の発展
148,8,北米自由貿易協定とメキシコ
148,9,BRICsの台頭と環境問題
148,10,「アラブの春」とEUへの難民流入
148,11,日本の「失われた20年」と雇用問題
148,12,食のグローバル化と一次産品輸出国
148,13,タックスヘイブンに集まる世界の富
148,14,授業のまとめと質疑応答
149,1,オリエンテーション
149,2,現代社会の空間的パースペクティブ
149,3,ニッポン：異文化としての戦後社会（1）
149,4,ニッポン：異文化としての戦後社会（2）
149,5,ニッポン：異文化としての戦後社会（3）
149,6,台湾：植民地支配と哈日族（1）
149,7,台湾：植民地支配と哈日族（2）
149,8,フランス：パリ子午線とメディア（1）
149,9,フランス：パリ子午線とメディア（2）
149,10,グアム：消えゆく歴史（1）
149,11,グアム：消えゆく歴史（2）
149,12,タイ：つくられる楽園（1）
149,13,タイ：つくられる楽園（2）
149,14,まとめ
150,1,イントロダクション――食から見たグローバル化の帰結
150,2,国民国家と国境域（１）――国民国家と現代社会
150,3,国民国家と国境域（２）――「国境」のない世界
150,4,移民と文化変容（１）――国境を越えた家族のつながり、社会のつながり
150,5,移民と文化変容（２）――「間」に生きる人々
150,6,民族・宗教と紛争（１）――「民族」とエスニシティ
150,7,民族・宗教と紛争（２）――先住民運動の広がり
150,8,民族・宗教と紛争（３）――グローバル化と暴力
150,9,開発と文化（１）――難民支援が地域コミュニティにもたらしたもの
150,10,開発と文化（２）――文化が観光化・商品化するとき
150,11,障害と文化――聴覚障害者コミュニティの創造
150,12,多文化主義（１）――文化の多様性を包摂する理論
150,13,多文化主義（２）――多文化主義批判
150,14,まとめ――多文化の世界をどのように想像／創造するか
151,1,大学生の学びの機会
151,2,大学生と情報リテラシー
151,3,情報の発生と流通はどうなっているのだろう
151,4,情報にはパッケージ型と非パッケージ型がある－インターネット情報源と印刷系情報源－
151,5,インターネットを上手く使おう１－利用のマナー、GoogleやYAHOO!の使い方など他ー
151,6,インターネットを上手く使おう２－電子図書館、情報技術の活用他－
151,7,書店はどうなってるの、アマゾンって
151,8,図書館はどう考えてる
151,9,立教大学図書館って評判いいらしい
151,10,OPACでできること、できないことのサポートシステム
151,11,基本的な調べもののツールを学ぼう
151,12,「テーマを持って真理を探究する」って
151,13,さあ、楽しく学ぼう
151,14,まとめ
152,1,ガイダンス
152,2,歴史的背景：百年戦争
152,3,宮廷と美術１：フランス
152,4,宮廷と美術２：イングランド
152,5,宮廷と美術３：ブルゴーニュ公国
152,6,宮廷と美術４：アヴィニョン教皇庁・小エッセイ
152,7,彩飾写本１：芸術パトロネージと図書収集
152,8,彩飾写本２：王権と歴史
152,9,彩飾写本３：信仰の個人化
152,10,彩飾写本４：文学と宮廷風恋愛・小エッセイ
152,11,国際ゴシック様式１：美術のローカル性とグローバル性
152,12,国際ゴシック様式２：研究史上の位置づけ（EUとの関係）
152,13,国際ゴシック様式：本当にあったのか？
152,14,総括
153,1,本講義の目的と概要
153,2,日本の政治に関する既存の代表的な研究と展望
153,3,政治的リーダーシップ(1)
153,4,政治的リーダーシップ(2)
153,5,国会と政党（１）
153,6,国会と政党（２）
153,7,国会と政党（３）
153,8,選挙・圧力団体・マスメディア（１）
153,9,選挙・圧力団体・マスメディア（２）
153,10,選挙・圧力団体・マスメディア（３）
153,11,日本の官僚制と地方自治（１）
153,12,日本の官僚制と地方自治（２）
153,13,外交
153,14,まとめ
154,1,法的思考とはどのようなものか？
154,2,物権とは何か，債権とは何か？
154,3,日常生活と契約法①――契約の成立
154,4,日常生活と契約法②――契約の有効性（意思の完全性）
154,5,日常生活と契約法③――契約の有効性（内容の妥当性）
154,6,日常生活と契約法④――さまざまな契約①
154,7,日常生活と契約法⑤――さまざまな契約②
154,8,家族と家族法①――婚姻パートナーの法律関係
154,9,家族と家族法②――離婚①
154,10,家族と家族法③――離婚②，事実婚①
154,11,家族と家族法④――事実婚②
154,12,家族と家族法⑤――性同一性障がい者，同性パートナーの法律関係
154,13,家族と家族法⑥――嫡出推定制度（離婚後300日問題）
154,14,家族と家族法⑦――医学の進歩と親子
155,1,はじめに
155,2,歴史学入門（１）西洋史学史
155,3,歴史学入門（２）西洋史学史
155,4,近代医学の歴史（１）ヒポクラテス医学
155,5,近代医学の歴史（２）コロンブスの交換
155,6,近代医学の歴史（３）啓蒙思想と医学
155,7,近代医学の歴史（４）帝国主義と医学
155,8,身体の歴史（１）宮廷の身体
155,9,身体の歴史（２）キリスト教的身体
155,10,身体の歴史（３）啓蒙思想と身体
155,11,精神医療の歴史（１）啓蒙思想と精神医療
155,12,精神医療の歴史（２）精神病者の「大監禁」
155,13,精神医療の歴史（３）脱施設化された精神医療
155,14,まとめ
156,1,ガイダンス，加齢とは
156,2,加齢による身体の変化１
156,3,加齢による身体の変化２
156,4,老化のメカニズム１
156,5,老化のメカニズム２
156,6,日本人高齢者の健康問題１
156,7,日本人高齢者の健康問題２
156,8,高齢期に必要な生活機能
156,9,健康寿命と介護予防
156,10,アンチエイジングとエビデンス
156,11,アンチエイジングと生活習慣
156,12,アンチエイジングと食事・栄養
156,13,アンチエイジングと身体活動
156,14,まとめ
157,1,ガイダンス・天文学概論¥n- 本授業に関する説明¥n- 人類の宇宙観、宇宙の大きさ¥n- さまざまな天体・天体現象の概観
157,2,物体の運動の初歩¥n- 運動の法則など、物理学の基本¥n- 天体の運動に関するケプラーの法則¥n- 古典力学における重力の法則
157,3,重力¥n- 重力に関する簡単な実験
157,4,月・惑星・太陽系¥n- さまざまな惑星
157,5,自然界の力と20世紀の物理学¥n- 力学から量子力学、相対論へ¥n- 疑似科学の問題点と科学/非科学の境界
157,6,太陽の光¥n- 光と量子力学に関する物理学の基本的な概念¥n- 暗い太陽のパラドックス
157,7,太陽系外惑星¥n- 系外惑星探査¥n- 地球外生命体は存在するか？¥n- 地球の危機：人類が滅亡する可能性について考える
157,8,恒星の進化¥n- 星の誕生とその一生¥n- 恒星内部での元素合成
157,9,恒星の最後と宇宙の物質循環¥n- 星の一生の最後と超新星爆発¥n- コンパクトな星・ブラックホール¥n- 宇宙で最初に誕生した星の探査
157,10,銀河の姿¥n- より遠くの宇宙の姿¥n- 銀河宇宙論
157,11,宇宙の観測¥n- 光・赤外で見る宇宙¥n- 電波・X線で見る宇宙¥n- 重力波で見る宇宙
157,12,膨張する宇宙¥n- 宇宙は進化する¥n- 宇宙の終わりはどうなるか？
157,13,宇宙の始まりと宇宙の謎¥n- 宇宙の歴史¥n- 宇宙の謎¥n- 様々な宇宙モデル¥n- 人類の宇宙観
157,14,最終テスト
158,1,Guidance &amp; Introduction: Japan and Japanese seen from foreigners
158,2,"Sport in Japan: Budo, Martial Arts vs. Sports?!"
158,3,"The ""Do""-Concept: ""The Gentle Way"" or JUDO?!"
158,4,Presentations
158,5,"""Konjo/Konjo-ron"" - Is there really a way, where there is just will?"
158,6,"""Gambari"" - Doing one's best"
158,7,Presentations
158,8,"""Sempai/Kohai"" - Seniority rules and hierarchy"
158,9,"""Shudan ishiki"" - Japanese group consciousness"
158,10,Presentations
158,11,"""Shido &amp; Taibatsu"" - Japanese-style coaching and corporal punishment"
158,12,"""Kakegoe"" - Shout of encouragement"
158,13,Presentations
158,14,Trying to understand contemporary Japanese sport and their characteristics
159,1,音楽を文化として理解することの重要性（講義）¥nプレゼンテーションに関する説明、分担の決定等
159,2,ショートプレゼンテーション（2名）¥n第一章　近代日本大衆音楽史を三つに分ける
159,3,ショートプレゼンテーション（3名）¥n第二章　明治大正期の「演歌」
159,4,ショートプレゼンテーション（3名）¥n第三章「演歌」＝「日本調」ではない
159,5,ショートプレゼンテーション（3名）¥n第四章　昭和30年代の「流し」と「艶歌」
159,6,ショートプレゼンテーション（3名）¥n第五章　「作者不詳と競作」のヒット
159,7,ショートプレゼンテーション（3名）¥n第六章　ご当地ソング、盛り場歌謡、ナツメロ
159,8,ショートプレゼンテーション（3名）¥n第七章　昭和40年代前後の「艶歌」「演歌」の用法
159,9,ショートプレゼンテーション（3名）¥n第八章　対抗文化としてのレコード歌謡
159,10,ショートプレゼンテーション(3名）¥n第九章　五木寛之による「艶歌」の観念化
159,11,ショートプレゼンテーション（3名）¥n第十章　藤圭子と「エンカ」の受肉
159,12,第十一章　「エンカ」という新語¥n第十二章　1970年代以降の「演歌」
159,13,第十三章　「演歌」から「昭和歌謡」へ¥n終章「昭和歌謡の死」（と再生）
159,14,まとめとディスカッション
160,1,ガイダンス
160,2,子どもの問題行動と「逸脱」という概念の関係について
160,3,問題行動へのアプローチ①：問題行動はいかにして「問題」になるのか
160,4,幼児期の教育①：初期社会化の観点から
160,5,幼児期の教育②：保育場面における子どもの「いざこざ」
160,6,学童期の教育①：学校的社会化の観点から
160,7,学童期の教育②：授業場面における児童の「逸脱」
160,8,問題行動へのアプローチ②：問題行動はいかにして「社会問題」になるのか
160,9,生徒間トラブルと「いじめ」①：「いじめ問題」の何が問題なのか
160,10,生徒間トラブルと「いじめ」②：教師の対応とはいかなるものか
160,11,非行・少年犯罪の現状と課題
160,12,矯正教育①：矯正教育とは何か
160,13,矯正教育②：再社会化の観点から
160,14,講義全体の振り返りとまとめ
161,1,ガイダンス（景気とは　格差社会とは）
161,2,統計情報の利用の仕方
161,3,景気循環と経済統計
161,4,各種統計を利用した景気分析
161,5,日銀短観と景気動向指数
161,6,景気ウォッチャー調査と消費者態度指数
161,7,日本の人口動向と格差社会
161,8,不安定就業とワーキングプア
161,9,賃金格差
161,10,所得と資産に関する格差
161,11,年金格差と高齢者貧困
161,12,格差・貧困社会と社会保障
161,13,格差の国際比較
161,14,子どもの貧困
162,1,オリエンテーション
162,2,現在と過去からみる体力低下の原因
162,3,日本人の余暇をめぐる環境
162,4,大学生の食と栄養
162,5,体脂肪とはなにか
162,6,健康に役立つ栄養学の基礎知識
162,7,体力低下とトレーニング
162,8,サルコペニアとロコモティブシンドローム
162,9,生活習慣病とは
162,10,健康に役立つ運動生理学の基礎知識１
162,11,健康に役立つ運動生理学の基礎知識２
162,12,マスコミから健康を考える１
162,13,マスコミから健康を考える２
162,14,まとめと確認
163,1,ガイダンス
163,2,進化とは何か？ピカチュウはライチュウに進化するのか
163,3,自然淘汰　ダーウィン以前の自然観から自然淘汰へ
163,4,動物の配偶システム　一夫一妻は当たり前？
163,5,性淘汰　メスによる選り好み
163,6,性的対立　オスのねらい、メスのねらい
163,7,真社会性と血縁淘汰　アリやハチの社会とハミルトン
163,8,利他行動　他人を助けてどうするんだ
163,9,コミュニケーション　多様な感覚器官と信号
163,10,コミュニケーション　社会性とコミュニケーション
163,11,ヒトの進化　われわれヒトはどこから来たか
163,12,ヒトの心の進化　進化心理学
163,13,カラスの行動学
163,14,まとめ
164,1,ガイダンス：ジェンダーの視点で見るイスラーム
164,2,聖典クルアーンのジェンダー規範
164,3,預言者ムハンマドと女性たち
164,4,イスラーム法の発展とジェンダー
164,5,「アラビアンナイト」の女性たち
164,6,映画で学ぶイスラームとジェンダー（１）
164,7,近代化とイスラーム復興
164,8,ムスリム女性のヴェールをめぐる問題
164,9,イスラーム諸国における結婚・離婚（現代家族法）
164,10,シーア派とスンナ派
164,11,アニメで学ぶイスラームとジェンダー
164,12,読書レポートへのコメント
164,13,映画で学ぶイスラームとジェンダー（２）
164,14,まとめと復習
165,1,イントロダクション：心と身体の関係
165,2,生体リズムを知る①：眠りの意義
165,3,生体リズムを知る②：眠りの基礎知識その１
165,4,生体リズムを知る③：眠りの基礎知識その２
165,5,生体リズムを知る④：睡眠・運動と心の関係
165,6,生体リズムを知る⑤：睡眠障害の治療その１（過眠症，睡眠時無呼吸，レストレスレッグス症候群）
165,7,生体リズムを知る⑥：睡眠障害の治療その２（概日リズム睡眠障害，慢性不眠障害）
165,8,辛い気持ちは本当に「悪」なのか？
165,9,心の回復・向上のための臨床心理学的アプローチ
165,10,うつ病の理解とその臨床心理学的アプローチ
165,11,不安症の理解とその臨床心理学的アプローチ
165,12,神経発達障害の理解とその臨床心理学的アプローチ
165,13,摂食障害の理解とその臨床心理学的アプローチ
165,14,まとめ
166,1,セキュリティ指標とコンピュータの構成
166,2,演算装置の仕組みと脆弱性
166,3,主記憶装置の役割とデータ処理
166,4,ハードディスクの仕組みと媒体の利点及び問題点
166,5,フラッシュメモリの仕組みと媒体の利点及び問題点
166,6,光ディスクの仕組みと媒体の利点及び問題点
166,7,保存媒体の特徴に由来する故障と環境の影響
166,8,OSのファイルシステムとファイル管理
166,9,情報漏えいとファイルの消去
166,10,ファイル復元方法と媒体の廃棄
166,11,装置の認証・生体とパスワードの利点と問題点
166,12,装置の認証・暗号の種類と特徴
166,13,セキュリティ対応が生むリスク
166,14,携帯端末の脅威と対策
167,1,コンピュータ・ネットワークと資源の共有
167,2,端末を識別する―MACアドレスとIPアドレス
167,3,アドレス割り当てとアドレスから判別可能な情報範囲
167,4,行動履歴の統合－セッション管理とcookie
167,5,情報検索の仕組みとパーソナライズ
167,6,サードパーティcookieと情報収集範囲の広がり－ビッグデータと情報統合
167,7,情報統合による情報の個人情報化・プライバシー侵害と情報のコントロール
167,8,インターネット上のデータ形態―ベストエフォート型通信とパケット
167,9,状況に応じたデータ転送―ルーターによる経路決定
167,10,通信過程でのデータ欠損とエラー対応プロトコル
167,11,送信先の指定―ポート番号とドメインネーム
167,12,端末への攻撃準備―アドレススキャンとポートスキャン
167,13,端末への攻撃―サービス妨害とマルウェア
167,14,パケットへの攻撃と中間者攻撃
168,1,イントロダクション―人権思想の根源
168,2,1945年と人権(1)―「ショア」と表象不可能性
168,3,1945年と人権(2)―「明日tomorrow」と不可逆的な時間
168,4,1945年と人権(3)―「この世界の片隅に」と戦争の現在
168,5,記憶が伝わるということ(1)―「エヴァの長い旅」とトラウマ
168,6,記憶が伝わるということ(2)―宮崎駿と二つの震災
168,7,生命をめぐる倫理(1)―正義と暴力の表象
168,8,生命をめぐる倫理(2)―優生思想とアシュリー事件
168,9,生命をめぐる倫理(3)―ハンセン病と未来の記憶
168,10,芸術表現と人権―セーラー服の歌人・鳥居
168,11,生を可能にする条件(1)―エイズ危機とクィア・スタディーズ
168,12,生を可能にする条件(2)―ネオリベラリズムとセーフティネット
168,13,生を可能にする条件(3)―性別を越境するということ
168,14,人権思想に何ができるか？―「それでも希望をかたる」
169,1,普遍的な道理にならう
169,2,米欧「回覧」からの学び
169,3,「臣民」への学び
169,4,「ベースメント・ユニバーシチー」に学ぶ
169,5,働きつつ、学ぶ
169,6,生活からの学び(1)　―生活綴方運動―
169,7,戦時下の学び
169,8,占領改革のなかの学び
169,9,庶民大学三島教室
169,10,山びこ学校
169,11,生活からの学び(2)　―農山村の生活記録運動―
169,12,乗鞍岳のハイマツからの学び
169,13,世界から「何でも見て」学ぶ
169,14,沖縄「日曜学校」の学び
170,1,０．予備考察（1）
170,2,同（2）
170,3,"１．導入（マタイ5,1-16）　山上での教え（5,1-2）"
170,4,「幸いなるかな」の言葉（5，3-12）（1）
170,5,同（2）
170,6,"弟子たちへの言葉（5,13-16）"
170,7,"２．律法と偽（5,17-48）　「律法を完成するために」（5,17-20）"
170,8,"六つの反対命題（5,21-48）（1）"
170,9,同（2）
170,10,"３．神の前での義（6,1-7,24）　三つの敬虔な行為（6,2-18）"
170,11,"祈り（6,7-15）、日常の行為（6,19-7,24）"
170,12,"４．行為の射程（7,13-27）（1）"
170,13,同（2）
170,14,全体考察
171,1,太極拳とは
171,2,基本姿勢の習得，起勢，左右野馬分鬃
171,3,白鶴亮翅，左右楼膝拗歩
171,4,手揮琵琶，左右倒巻肱
171,5,左攬雀尾，右攬雀尾
171,6,単鞭，雲手，単鞭
171,7,高探馬，前半の復習
171,8,右蹬脚，双峰貫耳，転身左蹬脚
171,9,左下勢独立，右下勢独立
171,10,左右穿梭，海底針，閃通臂，グループ練習
171,11,転身搬欄捶，如封似閉，十字手，収勢，グループ練習
171,12,後半の復習，グループ練習
171,13,グループ練習
171,14,テスト
172,1,自分のからだについて考える
172,2,ピラティス＆ヨガベーシックプログラム1：ヨガとは＆ピラティスとは
172,3,ベーシックプログラム1：腹式＆全身呼吸
172,4,ベーシックプログラム1：柔軟性について
172,5,ベーシックプログラム1：姿勢について1
172,6,ベーシックプログラム1：姿勢について2
172,7,ピラティス＆ヨガベーシックプログラム2：バランスをとることについて1
172,8,エアロビックダンス＆ベーシックプログラム2：有酸素運動について
172,9,エアロビックダンス＆ピラティス on バランスボール：バランスをとることについて2
172,10,エアロビックダンス＆バランスボール
172,11,エアロビックダンス＆バランスボール
172,12,体力向上についてのプログラム作成について
172,13,DVDの利用について
172,14,レポート提出＆まとめ
173,1,ガイダンス１．　水泳健康診断　施設見学
173,2,ガイダンス２．　プールでのルール・マナー、シンクロナイドスイミング競技について
173,3,泳力のレベルチェック(グループ分け)
173,4,シンクロの基本技術１．(浮き身)、リズム水泳１．(音楽に合わせて、心身のリラックスとグループでのシンクロナイぜーションを身につける)
173,5,シンクロの基本技術２．(スカーリング・立ち泳ぎ)、リズム水泳２．
173,6,シンクロの基本技術３．(スカーリング・立ち泳ぎ)、リズム水泳３．
173,7,シンクロの基本技術４．(カーリング・立ち泳ぎ)、リズム水泳４．
173,8,シンクロの基本技術５．(フローティング)、リズム水泳５．
173,9,シンクロの基本技術６．(フローティング)、リズム水泳６．
173,10,水中での危機管理について　ーシンクロナイズドスイミングの技術習得の効果ー
173,11,シンクロナイズドスイミングの演技披露に向けたグループ分けと創作
173,12,シンクロナイズドスイミングの演技披露に向けた練習１．
173,13,シンクロナイズドスイミングの演技披露に向けた練習２．
173,14,シンクロナイズドスイミングの演技披露、まとめ
174,1,自分のからだについて考える
174,2,ピラティス＆ヨガベーシックプログラム1：ヨガとは＆ピラティスとは
174,3,ベーシックプログラム1：腹式＆全身呼吸
174,4,ベーシックプログラム1：柔軟性について
174,5,ベーシックプログラム1：姿勢について1
174,6,ベーシックプログラム1：姿勢について2
174,7,ピラティス＆ヨガベーシックプログラム2：バランスをとることについて1
174,8,エアロビックダンス＆ベーシックプログラム2：有酸素運動について
174,9,エアロビックダンス＆ピラティス on バランスボール：バランスをとることについて2
174,10,エアロビックダンス＆バランスボール
174,11,エアロビックダンス＆バランスボール
174,12,体力向上についてのプログラム作成について
174,13,DVDの利用について
174,14,レポート提出＆まとめ
175,1,ガイダンス１．　水泳健康診断　施設見学
175,2,ガイダンス２．　プールでのルール・マナー、シンクロナイドスイミング競技について
175,3,泳力のレベルチェック(グループ分け)
175,4,シンクロの基本技術１．(浮き身)、リズム水泳１．(音楽に合わせて、心身のリラックスとグループでのシンクロナイぜーションを身につける)
175,5,シンクロの基本技術２．(スカーリング・立ち泳ぎ)、リズム水泳２．
175,6,シンクロの基本技術３．(スカーリング・立ち泳ぎ)、リズム水泳３．
175,7,シンクロの基本技術４．(カーリング・立ち泳ぎ)、リズム水泳４．
175,8,シンクロの基本技術５．(フローティング)、リズム水泳５．
175,9,シンクロの基本技術６．(フローティング)、リズム水泳６．
175,10,水中での危機管理について　ーシンクロナイズドスイミングの技術習得の効果ー
175,11,シンクロナイズドスイミングの演技披露に向けたグループ分けと創作
175,12,シンクロナイズドスイミングの演技披露に向けた練習１．
175,13,シンクロナイズドスイミングの演技披露に向けた練習２．
175,14,シンクロナイズドスイミングの演技披露、まとめ
176,1,ガイダンス，受講ルールの説明
176,2,送球マシーンを用いた練習，ショートラリー
176,3,送球マシーンを用いた練習，フォアハンドストローク
176,4,送球マシーンを用いた練習，バックハンドストローク
176,5,送球マシーンを用いた練習，ボレー，ミニゲーム
176,6,送球マシーンを用いた練習，サービス，スマッシュ
176,7,送球マシーンを用いた練習，ハーフコートでのシングルスゲーム
176,8,送球マシーンを用いた練習，3人対3人のゲーム
176,9,ダブルスゲームの戦術
176,10,シングルスゲームの戦術
176,11,ダブルスのチャンピオンゲーム（1），歴史
176,12,ダブルスのチャンピオンゲーム（2），ルール
176,13,ダブルスのチャンピオンゲーム（3），マナー
176,14,ダブルスのチャンピオンゲーム（4），まとめ
177,1,自己紹介，チーム編成，ボールを使ったレクリエーション
177,2,キャッチボールの基礎とキャッチボールゲーム
177,3,バッティングの基礎と応用
177,4,スローピットとファーストピッチ
177,5,スローピッチゲーム体験
177,6,ファーストピッチゲーム体験
177,7,バント・バスターゲームおよびソフトボールオフィシャルルールの理解
177,8,スローピッチリーグ戦①
177,9,スローピッチリーグ戦②
177,10,スローピッチリーグ戦③
177,11,チーム練習（シート打撃・シートノック）
177,12,ファーストピッチゲーム
177,13,ファーストピッチゲーム
177,14,学校体育ソフトボール体験
178,1,以下の内容を授業前半に行った後，ゲームに入る。¥n１）ボール慣れのためのドリル
178,2,以下の内容を授業前半に行った後，ゲームに入る。¥n１）パス（フォーム確認）
178,3,以下の内容を授業前半に行った後，ゲームに入る。¥n１）対人パス（オーバー＆アンダー）
178,4,以下の内容を授業前半に行った後，ゲームに入る。¥n１）対人パス（ビジョントレーニング）
178,5,以下の内容を授業前半に行った後，ゲームに入る。¥n１）対人レシーブ（強打＆軟打）
178,6,以下の内容を授業前半に行った後，ゲームに入る。¥n１）トス＆スパイク
178,7,以下の内容を授業前半に行った後，ゲームに入る。¥n１）サーブ＆サーブレシーブ
178,8,以下の内容を授業前半に行った後，ゲームに入る。¥n１）３対３のミニゲーム
178,9,以下の内容を授業前半に行った後，ゲームに入る。¥n１）ブロック
178,10,ゲーム中心
178,11,ゲーム中心
178,12,ゲーム中心
178,13,ゲーム中心
178,14,ゲーム中心
179,1,自己紹介，チーム編成，ボールを使ったレクリエーション
179,2,キャッチボールの基礎とキャッチボールゲーム
179,3,バッティングの基礎と応用
179,4,スローピットとファーストピッチ
179,5,スローピッチゲーム体験
179,6,ファーストピッチゲーム体験
179,7,バント・バスターゲームおよびソフトボールオフィシャルルールの理解
179,8,スローピッチリーグ戦①
179,9,スローピッチリーグ戦②
179,10,スローピッチリーグ戦③
179,11,チーム練習（シート打撃・シートノック）
179,12,ファーストピッチゲーム
179,13,ファーストピッチゲーム
179,14,学校体育ソフトボール体験
